"vng_id"	"name_0"	"name_1"	"name_2"	"name_3"
241392705	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Tĩnh Gia"	"Xã Triêu Dương"
241392730	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Tĩnh Gia"	"Xã Trường Lâm"
241392724	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Tĩnh Gia"	"Xã Trúc Lâm"
241392727	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Tĩnh Gia"	"Xã Tùng Lâm"
241392723	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Tĩnh Gia"	"Xã Xuân Lâm"
241391716	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã An Nông"
241391736	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Bình Sơn"
241391720	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Đồng Lợi"
241391722	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Đồng Thắng"
241391721	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Đồng Tiến"
241391713	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Dân Lực"
241391714	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Dân Lý"
241391715	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Dân Quyền"
241391705	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Hợp Lý"
241391709	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Hợp Thắng"
241391707	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Hợp Thành"
241391316	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh An"
241391706	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Hợp Tiến"
241391724	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Khuyến Nông"
241391712	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Minh Châu"
241391711	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Minh Dân"
241391710	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Minh Sơn"
241391735	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Nông Trường"
241391719	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Tân Ninh"
241391703	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Bình"
241391731	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Cường"
241391727	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Dân"
241391730	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Ngọc"
241391732	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Phú"
241391702	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Sơn"
241391729	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Tân"
241391734	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Thế"
241391704	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Tiến"
241391733	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thọ Vực"
241140305	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Phường 5"
241391718	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Thái Hòa"
241391723	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Tiến Nông"
241391701	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Thị trấn Triệu Sơn"
241391708	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Triệu Thành"
241391717	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Văn Sơn"
241391726	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Xuân Lộc"
241391725	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Xuân Thịnh"
241391728	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Triệu Sơn"	"Xã Xuân Thọ"
241391311	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Hòa"
241391308	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Hưng"
241391308	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Hưng"
241391310	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Khang"
241391301	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Thị trấn Vĩnh Lộc"
241391306	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Long"
241391309	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Minh"
241391314	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Ninh"
241391307	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Phúc"
241391303	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Quang"
241391313	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Tân"
241391315	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Thịnh"
241391302	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Thành"
241391305	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Tiến"
241391304	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Vĩnh Lộc"	"Xã Vĩnh Yên"
241391429	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Bình"
241391421	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Công"
241391428	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Hải"
241391419	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Hòa"
241391427	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Hưng"
241391425	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Liên"
241391424	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Long"
241391418	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Tăng"
241391418	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Tăng"
241391420	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Thành"
241391423	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Tiến"
241391417	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Lạc"
241391426	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Định Tường"
241391401	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Thị trấn Quán Lào"
241391407	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Quí Lộc"
241391402	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Thị trấn Thống Nhất"
241391411	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Bái"
241391406	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Giang"
241391414	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Hùng"
241391410	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Trường"
241391404	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Lâm"
241391416	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Ninh"
241391412	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Phong"
241391403	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Phú"
241391405	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Tâm"
241391415	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Thịnh"
241391408	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Thọ"
241391413	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Thái"
241140502	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hậu Mỹ Bắc B"
241391409	"Vietnam"	"Tỉnh Thanh Hóa"	"Huyện Yên Định"	"Xã Yên Trung"
241140511	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã An Cư"
241140524	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã An Hữu"
241140519	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã An Thái Đông"
241140523	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã An Thái Trung"
241140501	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Thị trấn Cái Bè"
241140518	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Đông Hòa Hiệp"
241140503	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hậu Mỹ Bắc A"
241140505	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hậu Mỹ Trinh"
241140512	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hậu Thành"
241140525	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hòa Hưng"
241140514	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Hòa Khánh"
241140516	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Đức Đông"
241140517	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Đức Tây"
241140510	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Hội"
241140513	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Lợi A"
241140521	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Lương"
241140507	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Tân"
241140504	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Mỹ Trung"
241140520	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Tân Hưng"
241140522	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Tân Thanh"
241140515	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Thiện Trí"
241140509	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cái Bè"	"Xã Thiện Trung"
241140606	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Bình Phú"
241140607	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Cẩm Sơn"
241140613	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Hội Xuân"
241140611	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Hiệp Đức"
241140610	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Long Tiên"
241140612	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Long Trung"
241140609	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Mỹ Long"
241140602	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Mỹ Thành Bắc"
241140604	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Mỹ Thành Nam"
241140616	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Ngũ Hiệp"
241140608	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Phú An"
241140603	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Phú Cường"
241140605	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Phú Nhuận"
241140615	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Tam Bình"
241140614	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Tân Phong"
241140601	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Cai Lậy"	"Xã Thạnh Lộc"
241140316	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Long Khánh"
241140307	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Mỹ Hạnh Đông"
241140308	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Mỹ Hạnh Trung"
241140306	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Mỹ Phước Tây"
241140312	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Phường Nhị Mỹ"
241140313	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Nhị Quý"
241140315	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Phú Quý"
241140301	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Phường 1"
241140310	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Tân Bình"
241140311	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Tân Hội"
241140309	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Tân Phú"
241140314	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Cai Lậy"	"Xã Thanh Hòa"
241140816	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã An Thạnh Thủy"
241140819	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Bình Ninh"
241140810	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Bình Phục Nhứt"
241140814	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Bình Phan"
241140801	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Thị trấn Chợ Gạo"
241140809	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Quơn Long"
241140811	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Đăng Hưng Phước"
241140818	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Hòa Định"
241140803	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Hòa Tịnh"
241140815	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Long Bình Điền"
241140807	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Lương Hòa Lạc"
241140804	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Mỹ Tịnh An"
241140806	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Phú Kiết"
241140813	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Song Bình"
241140805	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Tân Bình Thạnh"
241140812	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Tân Thuận Bình"
241140808	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Thanh Bình"
241140802	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Trung Hòa"
241140817	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Chợ Gạo"	"Xã Xuân Đông"
241140718	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Bàn Long"
241140720	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Bình Đức"
241140716	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Bình Trưng"
241140708	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Điềm Hy"
241140711	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Đông Hòa"
241140710	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Dưỡng Điềm"
241140713	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Hữu Đạo"
241140722	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Kim Sơn"
241140714	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Long An"
241140712	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Long Định"
241140715	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Long Hưng"
241140709	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Nhị Bình"
241140723	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Phú Phong"
241140721	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Song Thuận"
241140707	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Tam Hiệp"
241140702	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Tân Hội Đông"
241140701	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Thị trấn Tân Hiệp"
241140703	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Tân Hương"
241140704	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Tân Lý Đông"
241140705	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Tân Lý Tây"
241140717	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Thạnh Phú"
241140706	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Thân Cửu Nghĩa"
241140719	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Châu Thành"	"Xã Vĩnh Kim"
241140210	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Bình Đông"
241140211	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Bình Xuân"
241140208	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Long Chánh"
241140209	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Long Hòa"
241140206	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Long Hưng"
241140207	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Long Thuận"
241140204	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Phường 1"
241140202	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Phường 2"
241140201	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Phường 3"
241140203	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Phường 4"
241140205	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Phường 5"
241140212	"Vietnam"	"Tỉnh Tiền Giang"	"Thị xã Gò Công"	"Xã Tân Trung"
241141009	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Bình Ân"
241141011	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Bình Nghị"
241141004	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Gia Thuận"
241141007	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Kiểng Phước"
241141012	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Phước Trung"
241141010	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tân Điền"
241141008	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tân Đông"
241141001	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Thị trấn Tân Hòa"
241141003	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tân Phước"
241141006	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tân Tây"
241141013	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tân Thành"
241141002	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Xã Tăng Hoà"
241141005	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Đông"	"Thị trấn Vàm Láng"
241140906	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Bình Nhì"
241140903	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Bình Phú"
241140911	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Bình Tân"
241140902	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Đồng Sơn"
241140904	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Đồng Thạnh"
241140913	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Long Bình"
241140910	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Long Vĩnh"
241140909	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Thạnh Nhựt"
241140908	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Thạnh Trị"
241140905	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Thành Công"
241140901	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Thị trấn Vĩnh Bình"
241140912	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Vĩnh Hựu"
241140907	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Gò Công Tây"	"Xã Yên Luông"
241140113	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Trung An"
241140112	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Đạo Thạnh"
241140114	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Mỹ Phong"
241140116	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Phước Thạnh"
241140105	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 1"
241140110	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 10"
241140106	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 2"
241140104	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 3"
241140102	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 4"
241140101	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 5"
241140108	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 6"
241140103	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 7"
241140107	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 8"
241140109	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường 9"
241140111	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Phường Tân Long"
241140115	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Tân Mỹ Chánh"
241140117	"Vietnam"	"Tỉnh Tiền Giang"	"Thành phố Mỹ Tho"	"Xã Thới Sơn"
241141105	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Phú Đông"
241141106	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Phú Tân"
241141103	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Phú Thạnh"
241141102	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Tân Phú"
241141104	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Tân Thạnh"
241141101	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phú Đông"	"Xã Tân Thới"
241140408	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Hưng Thạnh"
241140401	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Thị trấn Mỹ Phước"
241140401	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Thị trấn Mỹ Phước"
241140406	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Phú Mỹ"
241140413	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Phước Lập"
241140402	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Tân Hòa Đông"
241140410	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Tân Hòa Tây"
241140407	"Vietnam"	"Tỉnh Tiền Giang"	"Huyện Tân Phước"	"Xã Tân Hòa Thành"
